,country,year,co2_per_capita,share_global_co2,share_global_cement_co2,consumption_co2_per_capita
2683,Saudi Arabia,1856,,,,
2684,Saudi Arabia,1857,,,,
2685,Saudi Arabia,1858,,,,
2686,Saudi Arabia,1859,,,,
2687,Saudi Arabia,1860,,,,
2688,Saudi Arabia,1861,,,,
2689,Saudi Arabia,1862,,,,
2690,Saudi Arabia,1863,,,,
2691,Saudi Arabia,1864,,,,
2692,Saudi Arabia,1865,,,,
2693,Saudi Arabia,1866,,,,
2694,Saudi Arabia,1867,,,,
2695,Saudi Arabia,1868,,,,
2696,Saudi Arabia,1869,,,,
2697,Saudi Arabia,1870,,,,
2698,Saudi Arabia,1871,,,,
2699,Saudi Arabia,1872,,,,
2700,Saudi Arabia,1873,,,,
2701,Saudi Arabia,1874,,,,
2702,Saudi Arabia,1875,,,,
2703,Saudi Arabia,1876,,,,
2704,Saudi Arabia,1877,,,,
2705,Saudi Arabia,1878,,,,
2706,Saudi Arabia,1879,,,,
2707,Saudi Arabia,1880,,,,
2708,Saudi Arabia,1881,,,,
2709,Saudi Arabia,1882,,,,
2710,Saudi Arabia,1883,,,,
2711,Saudi Arabia,1884,,,,
2712,Saudi Arabia,1885,,,,
2713,Saudi Arabia,1886,,,,
2714,Saudi Arabia,1887,,,,
2715,Saudi Arabia,1888,,,,
2716,Saudi Arabia,1889,,,,
2717,Saudi Arabia,1890,,,,
2718,Saudi Arabia,1891,,,,
2719,Saudi Arabia,1892,,,,
2720,Saudi Arabia,1893,,,,
2721,Saudi Arabia,1894,,,,
2722,Saudi Arabia,1895,,,,
2723,Saudi Arabia,1896,,,,
2724,Saudi Arabia,1897,,,,
2725,Saudi Arabia,1898,,,,
2726,Saudi Arabia,1899,,,,
2727,Saudi Arabia,1900,,,,
2728,Saudi Arabia,1901,,,,
2729,Saudi Arabia,1902,,,,
2730,Saudi Arabia,1903,,,,
2731,Saudi Arabia,1904,,,,
2732,Saudi Arabia,1905,,,,
2733,Saudi Arabia,1906,,,,
2734,Saudi Arabia,1907,,,,
2735,Saudi Arabia,1908,,,,
2736,Saudi Arabia,1909,,,,
2737,Saudi Arabia,1910,,,,
2738,Saudi Arabia,1911,,,,
2739,Saudi Arabia,1912,,,,
2740,Saudi Arabia,1913,,,,
2741,Saudi Arabia,1914,,,,
2742,Saudi Arabia,1915,,,,
2743,Saudi Arabia,1916,,,,
2744,Saudi Arabia,1917,,,,
2745,Saudi Arabia,1918,,,,
2746,Saudi Arabia,1919,,,,
2747,Saudi Arabia,1920,,,,
2748,Saudi Arabia,1921,,,,
2749,Saudi Arabia,1922,,,,
2750,Saudi Arabia,1923,,,,
2751,Saudi Arabia,1924,,,,
2752,Saudi Arabia,1925,,,,
2753,Saudi Arabia,1926,,,,
2754,Saudi Arabia,1927,,,,
2755,Saudi Arabia,1928,,,,
2756,Saudi Arabia,1929,,,,
2757,Saudi Arabia,1930,,,,
2758,Saudi Arabia,1931,,,,
2759,Saudi Arabia,1932,,,,
2760,Saudi Arabia,1933,,,,
2761,Saudi Arabia,1934,,,,
2762,Saudi Arabia,1935,,,,
2763,Saudi Arabia,1936,0.003,0.0,,
2764,Saudi Arabia,1937,0.009,0.001,,
2765,Saudi Arabia,1938,0.074,0.005,,
2766,Saudi Arabia,1939,0.589,0.037,,
2767,Saudi Arabia,1940,0.759,0.044,,
2768,Saudi Arabia,1941,0.634,0.036,,
2769,Saudi Arabia,1942,0.66,0.038,,
2770,Saudi Arabia,1943,0.685,0.04,,
2771,Saudi Arabia,1944,1.111,0.064,,
2772,Saudi Arabia,1945,2.975,0.207,,
2773,Saudi Arabia,1946,8.415,0.542,,
2774,Saudi Arabia,1947,12.509,0.734,,
2775,Saudi Arabia,1948,5.894,0.331,,
2776,Saudi Arabia,1949,5.971,0.35,,
2777,Saudi Arabia,1950,1.664,0.086,,
2778,Saudi Arabia,1951,0.0,0.0,,
2779,Saudi Arabia,1952,0.0,0.0,,
2780,Saudi Arabia,1953,0.141,0.007,,
2781,Saudi Arabia,1954,0.356,0.018,,
2782,Saudi Arabia,1955,0.59,0.028,,
2783,Saudi Arabia,1956,0.442,0.021,,
2784,Saudi Arabia,1957,0.552,0.026,,
2785,Saudi Arabia,1958,0.51,0.024,,
2786,Saudi Arabia,1959,0.459,0.021,0.025,
2787,Saudi Arabia,1960,0.642,0.028,0.028,
2788,Saudi Arabia,1961,0.829,0.038,0.031,
2789,Saudi Arabia,1962,1.402,0.064,0.051,
2790,Saudi Arabia,1963,1.501,0.068,0.053,
2791,Saudi Arabia,1964,1.468,0.065,0.062,
2792,Saudi Arabia,1965,0.847,0.037,0.057,
2793,Saudi Arabia,1966,1.239,0.054,0.053,
2794,Saudi Arabia,1967,4.736,0.208,0.067,
2795,Saudi Arabia,1968,5.188,0.225,0.098,
2796,Saudi Arabia,1969,6.035,0.256,0.107,
2797,Saudi Arabia,1970,7.411,0.304,0.116,
2798,Saudi Arabia,1971,9.342,0.385,0.115,
2799,Saudi Arabia,1972,10.452,0.433,0.148,
2800,Saudi Arabia,1973,13.409,0.556,0.139,
2801,Saudi Arabia,1974,13.189,0.58,0.153,
2802,Saudi Arabia,1975,10.543,0.488,0.163,
2803,Saudi Arabia,1976,12.195,0.564,0.153,
2804,Saudi Arabia,1977,13.486,0.638,0.167,
2805,Saudi Arabia,1978,12.488,0.603,0.224,
2806,Saudi Arabia,1979,14.254,0.703,0.269,
2807,Saudi Arabia,1980,16.638,0.868,0.354,
2808,Saudi Arabia,1981,16.417,0.921,0.575,
2809,Saudi Arabia,1982,14.096,0.836,0.872,
2810,Saudi Arabia,1983,13.693,0.846,0.968,
2811,Saudi Arabia,1984,12.633,0.791,0.834,
2812,Saudi Arabia,1985,13.376,0.848,0.947,
2813,Saudi Arabia,1986,15.175,0.992,1.031,
2814,Saudi Arabia,1987,13.517,0.895,0.91,
2815,Saudi Arabia,1988,13.746,0.915,1.1,
2816,Saudi Arabia,1989,13.25,0.908,1.125,
2817,Saudi Arabia,1990,13.027,0.916,1.178,12.1
2818,Saudi Arabia,1991,17.326,1.241,1.085,15.772
2819,Saudi Arabia,1992,18.296,1.4,1.402,16.626
2820,Saudi Arabia,1993,19.087,1.493,1.341,17.578
2821,Saudi Arabia,1994,17.865,1.429,1.231,16.497
2822,Saudi Arabia,1995,13.893,1.119,1.223,12.999
2823,Saudi Arabia,1996,13.306,1.069,1.247,12.504
2824,Saudi Arabia,1997,10.824,0.888,1.122,10.309
2825,Saudi Arabia,1998,10.123,0.856,1.153,10.633
2826,Saudi Arabia,1999,10.756,0.914,1.135,8.891
2827,Saudi Arabia,2000,13.754,1.164,1.205,9.518
2828,Saudi Arabia,2001,13.429,1.155,1.311,9.881
2829,Saudi Arabia,2002,14.396,1.239,1.402,10.255
2830,Saudi Arabia,2003,14.104,1.181,1.355,13.044
2831,Saudi Arabia,2004,16.676,1.378,1.287,14.909
2832,Saudi Arabia,2005,16.225,1.337,1.195,14.379
2833,Saudi Arabia,2006,16.991,1.41,1.178,15.55
2834,Saudi Arabia,2007,14.64,1.227,1.255,14.009
2835,Saudi Arabia,2008,15.757,1.347,1.606,15.153
2836,Saudi Arabia,2009,16.355,1.476,1.717,16.524
2837,Saudi Arabia,2010,17.602,1.552,1.673,17.548
2838,Saudi Arabia,2011,16.506,1.443,1.654,16.505
2839,Saudi Arabia,2012,18.391,1.619,1.833,17.801
2840,Saudi Arabia,2013,17.297,1.542,1.954,17.068
2841,Saudi Arabia,2014,19.076,1.723,1.99,18.99
2842,Saudi Arabia,2015,20.728,1.909,2.054,21.378
2843,Saudi Arabia,2016,19.238,1.81,1.941,19.408
2844,Saudi Arabia,2017,18.824,1.783,1.591,18.508
2845,Saudi Arabia,2018,17.882,1.7,1.602,17.183
2846,Saudi Arabia,2019,18.323,1.77,1.521,17.76
2847,Saudi Arabia,2020,18.368,1.875,1.563,18.278
2848,Saudi Arabia,2021,18.703,1.811,1.715,
2849,South Africa,1850,,,,
2850,South Africa,1851,,,,
2851,South Africa,1852,,,,
2852,South Africa,1853,,,,
2853,South Africa,1854,,,,
2854,South Africa,1855,,,,
2855,South Africa,1856,,,,
2856,South Africa,1857,,,,
2857,South Africa,1858,,,,
2858,South Africa,1859,,,,
2859,South Africa,1860,,,,
2860,South Africa,1861,,,,
2861,South Africa,1862,,,,
2862,South Africa,1863,,,,
2863,South Africa,1864,,,,
2864,South Africa,1865,,,,
2865,South Africa,1866,,,,
2866,South Africa,1867,,,,
2867,South Africa,1868,,,,
2868,South Africa,1869,,,,
2869,South Africa,1870,,,,
2870,South Africa,1871,,,,
2871,South Africa,1872,,,,
2872,South Africa,1873,,,,
2873,South Africa,1874,,,,
2874,South Africa,1875,,,,
2875,South Africa,1876,,,,
2876,South Africa,1877,,,,
2877,South Africa,1878,,,,
2878,South Africa,1879,,,,
2879,South Africa,1880,,,,
2880,South Africa,1881,,,,
2881,South Africa,1882,,,,
2882,South Africa,1883,,,,
2883,South Africa,1884,0.005,0.002,0.0,
2884,South Africa,1885,0.008,0.004,0.0,
2885,South Africa,1886,0.011,0.005,0.0,
2886,South Africa,1887,0.01,0.004,0.0,
2887,South Africa,1888,0.017,0.007,0.0,
2888,South Africa,1889,0.028,0.011,0.0,
2889,South Africa,1890,0.063,0.023,0.0,
2890,South Africa,1891,0.062,0.022,0.0,
2891,South Africa,1892,0.099,0.035,0.0,
2892,South Africa,1893,0.366,0.133,0.0,
2893,South Africa,1894,0.49,0.174,0.0,
2894,South Africa,1895,0.664,0.225,0.0,
2895,South Africa,1896,0.838,0.278,0.0,
2896,South Africa,1897,0.93,0.297,0.0,
2897,South Africa,1898,1.164,0.357,0.0,
2898,South Africa,1899,1.048,0.298,0.0,
2899,South Africa,1900,0.437,0.119,0.0,
2900,South Africa,1901,0.721,0.194,0.0,
2901,South Africa,1902,1.057,0.282,0.0,
2902,South Africa,1903,1.388,0.345,0.0,
2903,South Africa,1904,1.536,0.385,0.0,
2904,South Africa,1905,1.726,0.413,0.0,
2905,South Africa,1906,1.939,0.452,0.0,
2906,South Africa,1907,2.103,0.438,0.0,
2907,South Africa,1908,2.124,0.468,0.0,
2908,South Africa,1909,2.403,0.518,0.0,
2909,South Africa,1910,2.678,0.56,0.0,
2910,South Africa,1911,2.534,0.531,0.0,
2911,South Africa,1912,2.646,0.536,0.0,
2912,South Africa,1913,2.847,0.541,0.0,
2913,South Africa,1914,2.714,0.579,0.0,
2914,South Africa,1915,2.685,0.591,0.0,
2915,South Africa,1916,3.112,0.644,0.0,
2916,South Africa,1917,3.275,0.659,0.0,
2917,South Africa,1918,3.07,0.636,0.0,
2918,South Africa,1919,3.144,0.764,0.0,
2919,South Africa,1920,3.427,0.729,0.0,
2920,South Africa,1921,3.33,0.823,0.0,
2921,South Africa,1922,2.799,0.672,0.0,
2922,South Africa,1923,3.328,0.719,0.0,
2923,South Africa,1924,3.424,0.754,0.0,
2924,South Africa,1925,3.495,0.777,0.0,
2925,South Africa,1926,3.598,0.832,0.0,
2926,South Africa,1927,3.423,0.74,0.0,
2927,South Africa,1928,3.36,0.745,0.0,
2928,South Africa,1929,3.418,0.721,0.483,
2929,South Africa,1930,3.126,0.73,0.0,
2930,South Africa,1931,2.727,0.727,0.0,
2931,South Africa,1932,2.452,0.74,0.573,
2932,South Africa,1933,2.596,0.759,0.64,
2933,South Africa,1934,2.9,0.795,0.751,
2934,South Africa,1935,3.166,0.844,0.815,
2935,South Africa,1936,3.402,0.843,0.966,
2936,South Africa,1937,3.483,0.824,1.015,
2937,South Africa,1938,3.588,0.921,1.122,
2938,South Africa,1939,3.651,0.903,1.314,
2939,South Africa,1940,3.701,0.855,1.307,
2940,South Africa,1941,3.876,0.893,0.999,
2941,South Africa,1942,4.153,0.978,1.222,
2942,South Africa,1943,4.104,0.968,1.305,
2943,South Africa,1944,4.506,1.068,2.437,
2944,South Africa,1945,4.526,1.314,2.26,
2945,South Africa,1946,4.455,1.208,1.601,
2946,South Africa,1947,4.355,1.087,1.43,
2947,South Africa,1948,4.369,1.054,1.252,
2948,South Africa,1949,4.543,1.155,1.154,
2949,South Africa,1950,4.679,1.017,1.362,
2950,South Africa,1951,4.889,1.021,1.275,
2951,South Africa,1952,5.203,1.096,1.236,
2952,South Africa,1953,5.095,1.068,1.172,
2953,South Africa,1954,5.184,1.088,1.099,
2954,South Africa,1955,5.683,1.114,1.074,
2955,South Africa,1956,5.837,1.101,1.05,
2956,South Africa,1957,5.852,1.095,1.02,
2957,South Africa,1958,6.13,1.143,1.036,
2958,South Africa,1959,5.869,1.067,0.9,
2959,South Africa,1960,5.923,1.042,0.849,
2960,South Africa,1961,6.011,1.084,0.781,
2961,South Africa,1962,6.037,1.084,0.746,
2962,South Africa,1963,6.082,1.068,0.766,
2963,South Africa,1964,6.426,1.104,0.828,
2964,South Africa,1965,6.678,1.132,0.886,
2965,South Africa,1966,6.48,1.081,0.845,
2966,South Africa,1967,6.553,1.092,0.826,
2967,South Africa,1968,6.553,1.069,0.854,
2968,South Africa,1969,6.595,1.04,0.931,
2969,South Africa,1970,6.689,1.004,0.985,
2970,South Africa,1971,7.312,1.086,0.953,
2971,South Africa,1972,7.239,1.057,0.937,
2972,South Africa,1973,7.11,1.015,0.992,
2973,South Africa,1974,7.04,1.037,1.053,
2974,South Africa,1975,7.177,1.085,1.04,
2975,South Africa,1976,7.285,1.072,0.977,
2976,South Africa,1977,7.343,1.079,0.869,
2977,South Africa,1978,7.224,1.058,0.847,
2978,South Africa,1979,7.62,1.115,0.844,
2979,South Africa,1980,7.745,1.17,0.874,
2980,South Africa,1981,8.503,1.35,0.981,
2981,South Africa,1982,9.04,1.485,0.974,
2982,South Africa,1983,9.161,1.536,0.938,
2983,South Africa,1984,9.631,1.605,0.953,
2984,South Africa,1985,9.595,1.593,0.809,
2985,South Africa,1986,9.476,1.602,0.74,
2986,South Africa,1987,9.099,1.545,0.711,
2987,South Africa,1988,9.163,1.55,0.85,
2988,South Africa,1989,8.811,1.52,0.787,
2989,South Africa,1990,7.847,1.375,0.764,5.495
2990,South Africa,1991,7.969,1.403,0.706,5.821
2991,South Africa,1992,7.216,1.334,0.64,5.339
2992,South Africa,1993,7.533,1.404,0.642,5.42
2993,South Africa,1994,7.825,1.474,0.646,5.718
2994,South Africa,1995,8.22,1.541,0.7,5.917
2995,South Africa,1996,8.141,1.505,0.68,5.666
2996,South Africa,1997,8.502,1.584,0.654,5.887
2997,South Africa,1998,8.222,1.557,0.6,5.613
2998,South Africa,1999,8.081,1.515,0.547,6.096
2999,South Africa,2000,8.076,1.485,0.509,5.868
3000,South Africa,2001,7.863,1.447,0.482,5.517
3001,South Africa,2002,7.476,1.356,0.528,5.092
3002,South Africa,2003,8.401,1.461,0.523,5.538
3003,South Africa,2004,9.248,1.568,0.476,6.371
3004,South Africa,2005,8.485,1.404,0.526,5.875
3005,South Africa,2006,9.023,1.46,0.507,6.481
3006,South Africa,2007,9.298,1.476,0.486,6.533
3007,South Africa,2008,9.789,1.543,0.467,6.415
3008,South Africa,2009,9.388,1.522,0.474,6.504
3009,South Africa,2010,8.937,1.387,0.402,6.237
3010,South Africa,2011,8.881,1.351,0.344,6.104
3011,South Africa,2012,8.636,1.311,0.335,6.425
3012,South Africa,2013,8.513,1.299,0.339,6.238
3013,South Africa,2014,8.622,1.326,0.327,6.13
3014,South Africa,2015,7.986,1.255,0.375,5.788
3015,South Africa,2016,8.099,1.286,0.383,5.711
3016,South Africa,2017,7.757,1.217,0.364,5.58
3017,South Africa,2018,7.591,1.182,0.348,5.45
3018,South Africa,2019,8.038,1.259,0.337,5.714
3019,South Africa,2020,7.412,1.236,0.31,5.142
3020,South Africa,2021,7.34,1.174,0.303,
3021,Turkey,1850,,,,
3022,Turkey,1851,,,,
3023,Turkey,1852,,,,
3024,Turkey,1853,,,,
3025,Turkey,1854,,,,
3026,Turkey,1855,,,,
3027,Turkey,1856,,,,
3028,Turkey,1857,,,,
3029,Turkey,1858,,,,
3030,Turkey,1859,,,,
3031,Turkey,1860,,,,
3032,Turkey,1861,,,,
3033,Turkey,1862,,,,
3034,Turkey,1863,,,,
3035,Turkey,1864,,,,
3036,Turkey,1865,0.013,0.035,,
3037,Turkey,1866,0.018,0.047,,
3038,Turkey,1867,0.019,0.048,,
3039,Turkey,1868,0.015,0.036,,
3040,Turkey,1869,0.023,0.051,,
3041,Turkey,1870,0.013,0.03,,
3042,Turkey,1871,0.017,0.035,,
3043,Turkey,1872,0.021,0.039,,
3044,Turkey,1873,0.02,0.036,,
3045,Turkey,1874,0.021,0.041,,
3046,Turkey,1875,0.029,0.052,,
3047,Turkey,1876,0.022,0.04,,
3048,Turkey,1877,0.036,0.064,,
3049,Turkey,1878,0.026,0.046,,
3050,Turkey,1879,0.01,0.017,,
3051,Turkey,1880,0.011,0.016,,
3052,Turkey,1881,0.015,0.021,,
3053,Turkey,1882,0.012,0.017,,
3054,Turkey,1883,0.013,0.016,,
3055,Turkey,1884,0.014,0.018,,
3056,Turkey,1885,0.015,0.019,,
3057,Turkey,1886,0.01,0.013,,
3058,Turkey,1887,0.019,0.023,,
3059,Turkey,1888,0.02,0.022,,
3060,Turkey,1889,0.03,0.034,,
3061,Turkey,1890,0.027,0.028,,
3062,Turkey,1891,0.03,0.03,,
3063,Turkey,1892,0.03,0.03,,
3064,Turkey,1893,0.031,0.031,,
3065,Turkey,1894,0.029,0.028,,
3066,Turkey,1895,0.027,0.025,,
3067,Turkey,1896,0.032,0.029,,
3068,Turkey,1897,0.023,0.02,,
3069,Turkey,1898,0.037,0.031,,
3070,Turkey,1899,0.048,0.036,,
3071,Turkey,1900,0.073,0.053,,
3072,Turkey,1901,0.066,0.047,,
3073,Turkey,1902,0.073,0.051,,
3074,Turkey,1903,0.083,0.053,,
3075,Turkey,1904,0.094,0.06,,
3076,Turkey,1905,0.105,0.063,,
3077,Turkey,1906,0.107,0.062,,
3078,Turkey,1907,0.127,0.065,,
3079,Turkey,1908,0.116,0.062,,
3080,Turkey,1909,0.131,0.068,,
3081,Turkey,1910,0.126,0.062,,
3082,Turkey,1911,0.149,0.072,,
3083,Turkey,1912,0.134,0.062,,
3084,Turkey,1913,0.138,0.058,,
3085,Turkey,1914,0.114,0.052,,
3086,Turkey,1915,0.071,0.033,,
3087,Turkey,1916,0.036,0.015,,
3088,Turkey,1917,0.027,0.011,,
3089,Turkey,1918,0.032,0.013,,
3090,Turkey,1919,0.066,0.031,,
3091,Turkey,1920,0.1,0.04,,
3092,Turkey,1921,0.06,0.027,,
3093,Turkey,1922,0.071,0.031,,
3094,Turkey,1923,0.103,0.04,,
3095,Turkey,1924,0.171,0.066,,
3096,Turkey,1925,0.163,0.064,,
3097,Turkey,1926,0.206,0.082,,
3098,Turkey,1927,0.223,0.082,,
3099,Turkey,1928,0.211,0.079,0.082,
3100,Turkey,1929,0.238,0.083,0.089,
3101,Turkey,1930,0.263,0.101,0.082,
3102,Turkey,1931,0.257,0.112,0.164,
3103,Turkey,1932,0.257,0.126,0.22,
3104,Turkey,1933,0.294,0.14,0.244,
3105,Turkey,1934,0.359,0.16,0.293,
3106,Turkey,1935,0.362,0.156,0.204,
3107,Turkey,1936,0.351,0.14,0.178,
3108,Turkey,1937,0.25,0.095,0.258,
3109,Turkey,1938,0.268,0.11,0.34,
3110,Turkey,1939,0.278,0.11,0.397,
3111,Turkey,1940,0.305,0.113,0.417,
3112,Turkey,1941,0.308,0.113,0.311,
3113,Turkey,1942,0.267,0.1,0.275,
3114,Turkey,1943,0.324,0.122,0.24,
3115,Turkey,1944,0.366,0.137,0.625,
3116,Turkey,1945,0.363,0.167,0.616,
3117,Turkey,1946,0.354,0.151,0.44,
3118,Turkey,1947,0.37,0.146,0.404,
3119,Turkey,1948,0.375,0.142,0.33,
3120,Turkey,1949,0.38,0.152,0.318,
3121,Turkey,1950,0.452,0.158,0.293,
3122,Turkey,1951,0.473,0.16,0.259,
3123,Turkey,1952,0.474,0.162,0.279,
3124,Turkey,1953,0.571,0.195,0.292,
3125,Turkey,1954,0.577,0.198,0.359,
3126,Turkey,1955,0.572,0.183,0.379,
3127,Turkey,1956,0.587,0.181,0.411,
3128,Turkey,1957,0.633,0.195,0.51,
3129,Turkey,1958,0.617,0.19,0.577,
3130,Turkey,1959,0.642,0.194,0.59,
3131,Turkey,1960,0.611,0.179,0.639,
3132,Turkey,1961,0.614,0.184,0.611,
3133,Turkey,1962,0.744,0.222,0.651,
3134,Turkey,1963,0.759,0.22,0.717,
3135,Turkey,1964,0.859,0.243,0.705,
3136,Turkey,1965,0.872,0.242,0.76,
3137,Turkey,1966,0.979,0.265,0.82,
3138,Turkey,1967,1.014,0.273,0.875,
3139,Turkey,1968,1.07,0.281,0.915,
3140,Turkey,1969,1.116,0.281,1.057,
3141,Turkey,1970,1.198,0.286,1.093,
3142,Turkey,1971,1.31,0.307,1.221,
3143,Turkey,1972,1.445,0.331,1.277,
3144,Turkey,1973,1.56,0.347,1.272,
3145,Turkey,1974,1.568,0.358,1.259,
3146,Turkey,1975,1.649,0.384,1.505,
3147,Turkey,1976,1.811,0.408,1.652,
3148,Turkey,1977,1.96,0.438,1.755,
3149,Turkey,1978,1.814,0.402,1.816,
3150,Turkey,1979,1.737,0.382,1.598,
3151,Turkey,1980,1.706,0.386,1.472,
3152,Turkey,1981,1.76,0.416,1.707,
3153,Turkey,1982,1.876,0.457,1.785,
3154,Turkey,1983,1.91,0.473,1.493,
3155,Turkey,1984,1.973,0.483,1.683,
3156,Turkey,1985,2.149,0.52,1.843,
3157,Turkey,1986,2.302,0.561,1.998,
3158,Turkey,1987,2.506,0.604,2.089,
3159,Turkey,1988,2.386,0.564,2.031,
3160,Turkey,1989,2.581,0.614,2.072,
3161,Turkey,1990,2.792,0.666,2.115,3.97
3162,Turkey,1991,2.859,0.68,2.367,3.868
3163,Turkey,1992,2.914,0.727,2.508,4.438
3164,Turkey,1993,2.987,0.75,2.366,4.041
3165,Turkey,1994,2.874,0.729,2.293,3.607
3166,Turkey,1995,3.06,0.774,2.271,3.776
3167,Turkey,1996,3.31,0.826,2.308,3.487
3168,Turkey,1997,3.46,0.872,2.284,3.66
3169,Turkey,1998,3.407,0.876,2.322,3.641
3170,Turkey,1999,3.29,0.84,2.111,3.614
3171,Turkey,2000,3.585,0.903,2.103,3.933
3172,Turkey,2001,3.281,0.832,2.0,3.105
3173,Turkey,2002,3.351,0.841,1.949,3.365
3174,Turkey,2003,3.54,0.856,1.88,3.668
3175,Turkey,2004,3.61,0.854,1.89,4.091
3176,Turkey,2005,3.854,0.894,1.982,4.408
3177,Turkey,2006,4.055,0.923,1.982,4.701
3178,Turkey,2007,4.45,0.995,2.017,5.156
3179,Turkey,2008,4.354,0.968,2.173,4.91
3180,Turkey,2009,4.38,1.002,2.3,4.494
3181,Turkey,2010,4.318,0.947,2.389,4.81
3182,Turkey,2011,4.609,0.991,2.33,5.203
3183,Turkey,2012,4.728,1.017,2.266,5.289
3184,Turkey,2013,4.533,0.983,2.348,5.054
3185,Turkey,2014,4.658,1.023,2.3,5.116
3186,Turkey,2015,4.825,1.081,2.384,5.181
3187,Turkey,2016,5.003,1.141,2.523,5.175
3188,Turkey,2017,5.241,1.192,2.617,5.387
3189,Turkey,2018,5.103,1.147,2.512,5.156
3190,Turkey,2019,4.812,1.083,2.0,4.738
3191,Turkey,2020,4.914,1.172,2.492,4.779
3192,Turkey,2021,5.263,1.202,2.654,
3193,United Kingdom,1750,1.007,100.0,,
3194,United Kingdom,1751,,100.0,,
3195,United Kingdom,1752,,100.0,,
3196,United Kingdom,1753,,100.0,,
3197,United Kingdom,1754,,100.0,,
3198,United Kingdom,1755,,100.0,,
3199,United Kingdom,1756,,100.0,,
3200,United Kingdom,1757,,100.0,,
3201,United Kingdom,1758,,100.0,,
3202,United Kingdom,1759,,100.0,,
3203,United Kingdom,1760,1.02,100.0,,
3204,United Kingdom,1761,,100.0,,
3205,United Kingdom,1762,,100.0,,
3206,United Kingdom,1763,,100.0,,
3207,United Kingdom,1764,,100.0,,
3208,United Kingdom,1765,,100.0,,
3209,United Kingdom,1766,,100.0,,
3210,United Kingdom,1767,,100.0,,
3211,United Kingdom,1768,,100.0,,
3212,United Kingdom,1769,,100.0,,
3213,United Kingdom,1770,1.183,100.0,,
3214,United Kingdom,1771,,100.0,,
3215,United Kingdom,1772,,100.0,,
3216,United Kingdom,1773,,100.0,,
3217,United Kingdom,1774,,100.0,,
3218,United Kingdom,1775,,100.0,,
3219,United Kingdom,1776,,100.0,,
3220,United Kingdom,1777,,100.0,,
3221,United Kingdom,1778,,100.0,,
3222,United Kingdom,1779,,100.0,,
